customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_cell,RFM_sum,segment,predicted_purchases_90d,prob_alive,exp_avg_value,clv_12m
15676,19,3,3435.76,5,3,5,535,13,Potential Loyalists,0.6648983908723989,0.9675731786118892,1392.0641066754997,3416.8886484118675
15677,49,3,1305.63,4,3,4,434,11,Potential Loyalists,0.43636671363589774,0.9636624156195889,530.542280240982,858.2383852974251
15678,53,3,1825.94,4,3,4,434,11,Potential Loyalists,0.39267570852123584,0.9640983830235933,609.6740387396654,888.3268568097632
15679,24,4,781.28,4,3,3,433,10,Potential Loyalists,1.3001703785326693,0.9745412501962762,214.7176111655874,1027.6039978071094
15680,9,10,4028.69,5,5,5,555,15,Champions,1.0777644915811477,0.9939959214985425,421.59076753563346,1692.682539431195
15681,25,14,2989.7,4,5,5,455,14,Loyal Customers,1.371746593771052,0.9920396197234095,291.9721520546612,1489.6784404786322
15682,599,2,318.24,1,2,2,122,5,Hibernating,0.09403183264425215,0.47457982760258527,235.46706431352635,82.20882376963003
15683,117,2,524.54,3,2,2,322,7,About to Sleep,0.24803778840055088,0.8957585168259649,239.087727279741,219.51139552325694
15684,547,3,173.95,1,3,1,131,5,At Risk,0.18321257218901826,0.6130658222683393,37.37637973593239,25.47075379550474
15685,450,1,55.980000000000004,1,1,1,111,3,Hibernating,0.11426739292747329,1.0,0.0,0.0
15686,420,1,90.0,1,1,1,111,3,Hibernating,0.12130861634772841,1.0,0.0,0.0
15687,9,9,2993.1,5,5,5,555,15,Champions,1.7323669286620087,0.9918072891570642,387.2493088317324,2485.26527851858
15688,419,1,190.57,1,1,1,111,3,Hibernating,0.12180903594201792,1.0,0.0,0.0
15689,120,3,521.03,3,3,2,332,8,Need Attention,0.33434387349086475,0.9537520920213126,141.19299673084834,175.3800910096885
15690,4,2,239.76,5,2,1,521,8,Potential Loyalists,0.8358487723979864,0.9254077165255402,160.38977203750494,488.9533060419892
15691,252,4,571.3,2,3,2,232,7,At Risk,0.38472860060396297,0.9327441563349014,146.2205729157167,209.36127108752584
15692,28,1,191.04,4,1,1,411,6,Promising,,1.0,0.0,0.0
15693,659,1,37.5,1,1,1,111,3,Hibernating,0.08137108338931434,1.0,0.0,0.0
15694,1,23,9963.48,5,5,5,555,15,Champions,2.5547758157116536,0.9978484527779587,440.27231553833724,4191.438307060581
15695,267,4,1131.04,2,3,3,233,8,At Risk,0.2928627010640764,0.9138259019393978,430.5595662741031,468.77801695862127
15696,33,13,3881.2200000000003,4,5,5,455,14,Loyal Customers,1.5110967539010483,0.9929344193677556,314.7573495156549,1771.3730518583911
15697,690,1,246.75,1,1,1,111,3,Hibernating,0.07814246119695238,1.0,0.0,0.0
15698,624,1,46.2,1,1,1,111,3,Hibernating,0.08549223030326701,1.0,0.0,0.0
15699,18,1,309.65,5,1,2,512,8,New Customers,,1.0,0.0,0.0
15700,172,2,696.68,3,2,3,323,8,About to Sleep,0.37240954433652856,0.5950334083873133,9.193792786149505,12.551213297329767
15701,2,4,1529.0,5,3,4,534,12,Potential Loyalists,1.850602594243438,0.9816626087254272,240.21113583763065,1629.2602709208522
15702,476,1,112.57000000000001,1,1,1,111,3,Hibernating,0.108794901107018,1.0,0.0,0.0
15703,265,1,211.5,2,1,1,211,4,Hibernating,0.17853913566251384,1.0,0.0,0.0
15704,140,6,3734.6600000000003,3,4,5,345,12,Loyal Customers,0.6219019160559218,0.9611852433672939,757.271827008296,1750.7645064810918
15705,201,1,143.1,2,1,1,211,4,Hibernating,0.2206030353824891,1.0,0.0,0.0
15706,64,4,1060.56,3,3,3,333,9,Need Attention,1.6748553224264993,0.9190286419970053,217.3540181451366,1334.808825255515
15707,35,4,916.98,4,3,3,433,10,Potential Loyalists,2.086478599895104,0.9542972705593983,269.58318675072877,2057.532495308153
15708,41,9,3887.15,4,5,5,455,14,Loyal Customers,1.5713424788012134,0.9873035091953338,453.1632936229404,2643.2653733821026
15709,284,2,327.85,2,2,2,222,6,Hibernating,0.19002232095882057,0.8341226594204254,165.82682110717167,116.85516564104344
15710,417,1,898.87,1,1,3,113,5,Hibernating,0.12206079834985283,1.0,0.0,0.0
15711,557,2,420.25,1,2,2,122,5,Hibernating,0.1140672256820216,0.5734031941075013,384.21697694556633,162.7182886469706
15712,9,12,3472.4100000000003,5,5,5,555,15,Champions,1.3007444896172404,0.995012674910611,297.4928165512417,1441.7012337557564
15713,143,4,839.64,3,3,3,333,9,Need Attention,0.4026739495384853,0.9640141922005557,212.1413638083904,317.88911148388075
15714,12,5,783.96,5,4,3,543,12,Champions,0.6668771957877929,0.9861353339436255,135.56648577216768,335.9766922998231
15715,556,5,658.02,1,4,3,143,8,At Risk,0.09825391675040532,0.28110194371739344,165.2753847512464,60.331169691026275
15716,146,11,2482.7400000000002,3,5,4,354,12,Loyal Customers,1.1560533339601369,0.9600998909524887,231.25432712608998,995.9458694750695
15717,234,5,607.0,2,4,3,243,9,At Risk,0.5793191397921207,0.9078138156180359,140.41251126964627,302.4277276170337
15718,540,1,293.79,1,1,2,112,4,Hibernating,0.0973228235308076,1.0,0.0,0.0
15719,33,31,10194.32,4,5,5,455,14,Loyal Customers,3.419703344165155,0.9945328778119604,329.27389164022986,4196.441191936199
15720,24,2,739.22,4,2,3,423,9,Potential Loyalists,0.22375899377218605,0.9236701774689843,729.4877567304372,604.981619027699
15721,12,1,471.40000000000003,5,1,2,512,8,New Customers,,1.0,0.0,0.0
15722,36,11,5234.0,4,5,5,455,14,Loyal Customers,1.095346792368218,0.9905527416526155,608.5426253665413,2480.977093010937
15723,365,4,930.7,2,3,3,233,8,At Risk,0.3682951174375061,0.7149398414658523,247.01978956736565,338.041231766839
15724,201,3,310.85,2,3,2,232,7,At Risk,0.4540955940388019,0.883125236526124,121.55793622297315,204.3855663721728
15725,15,1,415.25,5,1,2,512,8,New Customers,,1.0,0.0,0.0
15726,390,1,321.91,2,1,2,212,5,Hibernating,0.12927537531897984,1.0,0.0,0.0
15727,17,15,9371.71,5,5,5,555,15,Champions,1.633995421021745,0.9950555407249287,658.2491619719783,4005.8782121104723
15728,380,2,544.6,2,2,2,222,6,Hibernating,0.1661548017942181,0.5677188703978139,364.115637400696,223.81535542876168
15729,213,3,192.55,2,3,1,231,6,At Risk,0.4457173499540132,0.8724257892177392,66.48665772738468,109.73385205255384
15730,66,5,1726.58,3,4,4,344,11,Loyal Customers,0.8248609016118922,0.9756423125530438,376.9320124648163,1153.3769256017554
15731,554,1,125.3,1,1,1,111,3,Hibernating,0.09528212948100799,1.0,0.0,0.0
15732,212,10,1543.97,2,5,4,254,11,Cannot Lose Them,0.9461882279551336,0.8957466396771572,168.19491322315938,592.5141986766864
15733,283,1,162.3,2,1,1,211,4,Hibernating,0.16931847243438236,1.0,0.0,0.0
15734,115,4,2263.3,3,3,4,334,10,Need Attention,0.5180993173967546,0.9632278857136696,692.3106978138774,1332.3249659253672
15735,421,1,327.68,1,1,2,112,4,Hibernating,0.12105994641240025,1.0,0.0,0.0
15736,435,2,1767.12,1,2,4,124,7,Hibernating,0.11768270116380831,1.0,0.0,0.0
15737,15,8,1188.1200000000001,5,4,3,543,12,Champions,1.9325890301492308,0.9887523796639361,122.88963904812559,877.4699433987812
15738,19,41,13043.32,5,5,5,555,15,Champions,4.145561476059018,0.9969682545312694,356.30681841772355,5504.629119219212
15739,66,1,449.12,3,1,2,312,6,About to Sleep,,1.0,0.0,0.0
15740,49,1,154.88,4,1,1,411,6,Promising,,1.0,0.0,0.0
15741,458,2,208.62,1,2,1,121,4,Hibernating,0.14607991744581575,0.6696518530174532,180.62431322996167,97.88653617265214
15742,619,1,156.87,1,1,1,111,3,Hibernating,0.08611530495460233,1.0,0.0,0.0
15743,16,4,775.96,5,3,3,533,11,Potential Loyalists,1.2937901054289425,0.977629944140087,161.75944948914005,770.4299291008198
15744,78,1,34.8,3,1,1,311,5,About to Sleep,,1.0,0.0,0.0
15745,19,4,1094.59,5,3,3,533,11,Potential Loyalists,1.0699905946868624,0.9777378743324988,281.4877143738206,1111.196152953663
15746,134,1,196.88,3,1,1,311,5,About to Sleep,0.29445651294201736,1.0,0.0,0.0
15747,13,9,2499.81,5,5,4,554,14,Champions,1.0252914357114868,0.9930072821294279,291.0140604872197,1111.0460369043328
15748,40,3,609.8100000000001,4,3,3,433,10,Potential Loyalists,0.2662574633046503,0.9186826148362307,179.28018751340716,176.6100138475272
15749,235,3,44534.3,2,3,5,235,10,At Risk,0.27852499192660934,0.742341223532687,26082.810845807016,26802.75469102346
15750,3,18,6452.99,5,5,5,555,15,Champions,1.8623200017909085,0.9968972378350812,393.94888268750896,2733.7782849212804
15751,461,11,1380.44,1,5,4,154,10,Cannot Lose Them,0.20806991081102613,0.27702340863733205,189.7060345514302,147.00240167608726
15752,40,9,3924.91,4,5,5,455,14,Loyal Customers,1.4760950354359774,0.9881001697014002,424.7573087330151,2328.5839272067565
15753,305,1,79.2,2,1,1,211,4,Hibernating,0.15926676552328534,1.0,0.0,0.0
15754,51,9,3037.61,4,5,5,455,14,Loyal Customers,1.0703219125446597,0.9885315035217653,207.12887424930125,825.2673939199441
15755,10,17,5993.12,5,5,5,555,15,Champions,1.8682448027286551,0.9963296959786575,359.41669721095167,2502.0255345663863
15756,61,4,528.01,3,3,2,332,8,Need Attention,1.0088869734865822,0.9617845445099892,144.4228618477825,537.8154231730622
15757,66,6,2940.36,3,4,5,345,12,Loyal Customers,0.8166733544459879,0.9812025143373522,500.4298904536553,1519.045601485177
15758,25,1,205.25,4,1,1,411,6,Promising,,1.0,0.0,0.0
15759,218,7,830.9300000000001,2,4,3,243,9,At Risk,0.6989358928867891,0.9352273738112858,121.68122455821329,316.7439151894798
15761,443,1,143.05,1,1,1,111,3,Hibernating,0.11606381642067322,1.0,0.0,0.0
15762,65,2,583.75,3,2,2,322,7,About to Sleep,0.8613295902583739,0.8203223642558569,329.53164599096743,1033.0049481768424
15763,32,2,1086.92,4,2,3,423,9,Potential Loyalists,0.9397130209459347,0.8949740213071569,687.9530611648319,2352.8268031805937
15764,88,8,4503.08,3,4,5,345,12,Loyal Customers,0.9129165079856735,0.9730793262312938,754.6625629951089,2558.3584657471392
15765,667,1,370.63,1,1,2,112,4,Hibernating,0.08059409414289555,1.0,0.0,0.0
15766,64,3,831.06,3,3,3,333,9,Need Attention,0.3086569786694101,0.9644002330856752,346.77783110284327,397.92539470139167
15768,116,34,15308.89,3,5,5,355,13,Loyal Customers,2.9687925283569134,0.8084955530684164,465.3549985517596,5148.708899214429
15769,7,46,88612.52,5,5,5,555,15,Champions,4.496453747877271,0.9982858449339871,2231.4074028842506,37391.37940703587
15770,613,1,321.45,1,1,2,112,4,Hibernating,0.08700303103136989,1.0,0.0,0.0
15771,604,3,1006.54,1,3,3,133,7,At Risk,0.10234624192018248,0.32449053548251655,380.0944484164847,144.63863654084022
15772,418,1,280.88,1,1,1,111,3,Hibernating,0.12180903594201792,1.0,0.0,0.0
15773,6,2,774.52,5,2,3,523,10,Potential Loyalists,0.29133713887940516,0.9270250329491485,774.2314010788082,833.8354612347887
15774,69,6,1287.09,3,4,4,344,11,Loyal Customers,0.694085352602982,0.9825464240572961,227.82726614772602,588.4395353839423
15775,245,2,150.5,2,2,1,221,5,Hibernating,0.18466192041995588,0.8626214268702818,131.49712375192638,90.09930032717287
15776,133,1,241.62,3,1,1,311,5,About to Sleep,0.2959364176547523,1.0,0.0,0.0
15777,241,7,1762.61,2,4,4,244,10,At Risk,0.6970082621417566,0.8661854857346006,364.0840262462139,943.4672330450434
15778,431,1,307.95,1,1,2,112,4,Hibernating,0.11862823222691524,1.0,0.0,0.0
15779,463,2,124.08000000000001,1,2,1,121,4,Hibernating,0.1284118527498834,0.5145734490595668,73.13058362766455,34.79577490788298
15780,184,3,475.28000000000003,3,3,2,332,8,Need Attention,0.4999298726987384,0.8823181183898219,165.308246777201,305.7073640160199
15781,25,3,345.46,4,3,2,432,9,Potential Loyalists,0.6244018688533055,0.9661298210043427,145.5800771957878,335.7933915424138
15782,10,4,4014.1,5,3,5,535,13,Potential Loyalists,0.652594740525288,0.9812112141233928,926.6111940675296,2242.149354665091
15783,11,1,246.3,5,1,1,511,7,New Customers,,1.0,0.0,0.0
15784,468,2,848.3299999999999,1,2,3,123,6,Hibernating,0.14312426944473042,0.7079486168636953,467.213712632639,248.23850992482718
15785,33,16,5969.93,4,5,5,455,14,Loyal Customers,1.321057138457815,0.9929200529052387,521.9655110159723,2568.7687654759134
15786,46,5,8501.62,4,4,5,445,13,Loyal Customers,0.5348996754642119,0.976579977549763,2377.5798927706314,4723.252242021925
15787,26,3,933.26,4,3,3,433,10,Potential Loyalists,1.0622954926896837,0.8972727761695488,554.4244640797208,2139.85307541538
15788,509,1,221.82999999999998,1,1,1,111,3,Hibernating,0.10273942783085431,1.0,0.0,0.0
15789,358,6,1962.01,2,4,4,244,10,At Risk,0.43413188876642167,0.7124170994456412,413.49415089994625,667.6255061099816
15790,10,1,218.75,5,1,1,511,7,New Customers,,1.0,0.0,0.0
15791,44,5,3608.34,4,4,5,445,13,Loyal Customers,0.5837095474583871,0.9829498234188092,863.7902903703502,1875.537591276412
15792,400,2,933.84,2,2,3,223,7,Hibernating,0.16352298053349867,0.7496134228430924,557.8634884355902,338.42541475509023
15793,15,8,2399.57,5,4,4,544,13,Champions,0.851704471680675,0.9919890595135153,309.3670409403778,981.434264261471
15794,736,2,777.0,1,2,3,123,6,Hibernating,0.030158621661846716,0.16232610670428002,127.98544395191891,14.338804004958785
15795,150,8,1979.8700000000001,3,4,4,344,11,Loyal Customers,0.7662093041318148,0.9651277095723878,321.0902133680038,915.9196216216534
15796,1,17,5170.63,5,5,5,555,15,Champions,2.1899345197504707,0.996949913034794,316.22524238817766,2577.9053757124702
15797,113,5,2806.08,3,4,4,344,11,Loyal Customers,0.5467425692834236,0.9728880322965583,655.8320192781731,1334.3198544332129
15798,493,3,1535.37,1,3,4,134,8,At Risk,0.21107236966695742,0.6586137390817542,642.3334155342149,504.0363204387528
15799,76,4,1421.34,3,3,4,334,10,Need Attention,0.6596594072753486,0.9677725961493904,314.18623852285987,768.3072921806139
15800,107,7,1227.07,3,4,4,344,11,Loyal Customers,0.46633685834931404,0.9676189163131095,307.78100814301564,533.5818909556094
15801,46,3,1063.95,4,3,3,433,10,Potential Loyalists,1.2901640043202423,0.9374623345881362,509.59273869492273,2406.429073834138
15803,51,4,1929.66,4,4,4,444,12,Loyal Customers,0.4341125070938316,0.9772739861319826,470.5021702015792,759.7620768660211
15804,1,13,4206.39,5,5,5,555,15,Champions,4.3244298831074985,0.9960014452981361,311.5829384446086,4973.670820639558
15805,23,30,10148.93,4,5,5,455,14,Loyal Customers,2.446047737797145,0.9957358260446721,455.88237958621073,4155.20304971409
15806,46,3,784.58,4,3,3,433,10,Potential Loyalists,0.6724762529262321,0.9588997361982562,267.2298202754015,663.2550255690627
15807,50,5,1817.52,4,4,4,444,12,Loyal Customers,0.44006966743316256,0.9773109906907934,502.2522955982438,822.0828663277383
15808,306,21,17180.25,2,5,5,255,12,Cannot Lose Them,0.045489805773927715,0.01963477454482928,823.4920922231504,139.59528321783682
15809,36,7,1274.44,4,4,4,444,12,Loyal Customers,0.9867372242493945,0.9875805692164292,190.2879273242715,697.9206718785856
15810,79,8,2999.04,3,4,5,345,12,Loyal Customers,0.9189537189317406,0.9836243811032247,393.95473461640023,1347.7505622939934
15811,22,7,3392.55,4,4,5,445,13,Loyal Customers,1.3085676455745756,0.9885286985181185,381.45944292796935,1851.1923388073155
15812,107,12,5201.47,3,5,5,355,13,Loyal Customers,1.2990784195464213,0.9764006230418444,453.95585461228416,2196.9015316573855
15813,208,2,1303.9099999999999,2,2,4,224,8,Hibernating,0.3202847882793648,0.6537053828143636,650.2085579350965,765.858893558474
15814,17,6,2634.44,5,4,4,544,13,Champions,0.6186735388793405,0.9857243331858948,612.693505356713,1409.4674939028516
15815,64,5,2100.6,3,4,4,344,11,Loyal Customers,1.2503024527716835,0.965507918831523,438.4143273254917,2025.1175484200014
15816,542,2,144.14999999999998,1,2,1,121,4,Hibernating,0.09700319682987518,1.0,0.0,0.0
15817,421,3,2766.4,1,3,4,134,8,At Risk,0.23479708148759434,0.5971012738631607,1020.8272764706779,889.6415962571499
15818,588,1,340.5,1,1,2,112,4,Hibernating,0.09019076737900442,1.0,0.0,0.0
15819,49,10,3934.79,4,5,5,455,14,Loyal Customers,0.9785695879381019,0.9877852930346905,500.03729547893073,1820.9460399597317
15820,320,1,206.98,2,1,1,211,4,Hibernating,0.15307168487944656,1.0,0.0,0.0
15821,44,2,570.96,4,2,2,422,8,Potential Loyalists,1.0200398659499403,0.8615813665999241,388.0677154848848,1438.2053190905758
15822,3,6,1840.06,5,4,4,544,13,Champions,0.6316862050273367,0.9897663159111207,283.77221343901914,667.483548599131
15823,729,2,3867.17,1,2,5,125,8,Hibernating,0.03137700066866952,0.1676210791302736,90.20461300011459,10.51368502825449
15824,453,2,890.94,1,2,3,123,6,Hibernating,0.13596780405425232,0.5448517437835622,605.2590564950011,304.9297104166347
15825,172,1,532.94,3,1,2,312,6,About to Sleep,0.24745664358264016,1.0,0.0,0.0
15826,56,4,2598.28,4,4,4,444,12,Loyal Customers,0.36414151842521775,0.9641133670275306,908.0886194290874,1227.7595264534177
15827,73,28,3603.14,3,5,5,355,13,Loyal Customers,2.499730579754601,0.9803927789167067,162.2280942412947,1510.7735002541815
15828,375,1,1108.82,2,1,3,213,6,Hibernating,0.13366484280549756,1.0,0.0,0.0
15829,99,2,636.14,3,2,3,323,8,About to Sleep,0.5882103658798692,0.8094187020715294,380.7052971455588,819.231137685419
15830,38,1,576.0,4,1,2,412,7,Promising,,1.0,0.0,0.0
15831,58,3,794.64,4,3,3,433,10,Potential Loyalists,0.5883541615043852,0.9571332015730651,267.4927164830383,581.6851328723287
15832,254,1,836.79,2,1,3,213,6,Hibernating,0.18410988272218,1.0,0.0,0.0
15833,738,1,80.4,1,1,1,111,3,Hibernating,0.07347792093063472,1.0,0.0,0.0
15834,70,7,3761.89,3,4,5,345,12,Loyal Customers,0.8352959299347655,0.9740293083468802,687.1429898468335,2128.931281633423
15835,44,4,954.09,4,4,3,443,11,Loyal Customers,0.8111930192357504,0.9730908508958573,232.38330732922427,697.474878695561
15836,50,1,137.37,4,1,1,411,6,Promising,,1.0,0.0,0.0
15837,65,2,777.01,3,2,3,323,8,About to Sleep,0.2473565659107691,0.9132131557110418,479.12920547128505,438.7866394073708
15838,11,34,73205.5,5,5,5,555,15,Champions,3.2629957397479705,0.9974795701612114,2613.19177104819,31774.159062648916
15839,33,3,1048.49,4,3,3,433,10,Potential Loyalists,1.0744031558797291,0.9562533478565078,412.4197279471623,1626.1642866148325
15840,59,2,355.56,3,2,2,322,7,About to Sleep,0.5592257305535409,0.8897704215094215,142.2985664471217,291.69785516781377
15841,73,9,2742.41,3,5,4,354,12,Loyal Customers,0.9682159549872902,0.986200819587633,313.8564080307332,1131.9012924175165
15842,393,2,548.8,2,2,2,222,6,Hibernating,0.17028583660531146,0.6766592695493718,460.081369866417,290.26911743844676
15843,304,1,118.95000000000002,2,1,1,211,4,Hibernating,0.15969766976244326,1.0,0.0,0.0
15844,46,1,130.73999999999998,4,1,1,411,6,Promising,,1.0,0.0,0.0
15845,18,11,4426.28,5,5,5,555,15,Champions,1.2768293172636158,0.9938332543284446,428.8633681311203,2039.1480374428675
15846,385,1,107.01,2,1,1,211,4,Hibernating,0.1307061164919481,1.0,0.0,0.0
15847,38,5,822.57,4,4,3,443,11,Loyal Customers,0.5840532859755158,0.9835286690384928,194.89762534458794,423.4281017667995
15848,622,1,137.99,1,1,1,111,3,Hibernating,0.08586498797372773,1.0,0.0,0.0
15850,19,6,1006.75,5,4,3,543,12,Champions,0.6364734096384318,0.988514926882874,187.28282438531994,443.83694823184635
15851,527,1,109.73,1,1,1,111,3,Hibernating,0.09962061277201859,1.0,0.0,0.0
15852,187,3,257.26,2,3,1,231,6,At Risk,0.37464987308206543,0.9261104807427242,90.04325333250911,125.18230999206652
15853,52,1,110.8,4,1,1,411,6,Promising,,1.0,0.0,0.0
15854,4,21,5578.28,5,5,5,555,15,Champions,2.1100565104354603,0.9970998784634161,279.9183210726859,2200.8063163579163
15855,137,6,1052.72,3,4,3,343,10,Loyal Customers,0.8946280122374658,0.9500702332047835,148.35468971555804,492.8428393355542
15856,4,52,32274.69,5,5,5,555,15,Champions,4.902280167228281,0.9986404390512237,731.4693702995122,13364.326063369897
15857,19,2,570.48,5,2,2,522,9,Potential Loyalists,0.2780694505921953,0.9239893026564193,364.115637400696,374.4594195851596
15858,16,13,3552.41,5,5,5,555,15,Champions,1.42823035944466,0.9949111331257654,279.6942288281392,1488.2510629972621
15859,432,1,438.46,1,1,2,112,4,Hibernating,0.11839042687154464,1.0,0.0,0.0
15860,41,17,2358.8,4,5,4,454,13,Loyal Customers,1.8666672701444749,0.9929977861404996,136.34952097480854,948.361539429581
15861,12,12,4360.9,5,5,5,555,15,Champions,1.159940788143373,0.9937023448395423,447.6461498519163,1933.4616982273865
15862,8,13,2507.14,5,5,4,554,14,Champions,1.0983880760818967,0.9940573385194728,221.04046397211414,904.3550864774999
15863,26,5,355.1,4,4,2,442,10,Loyal Customers,0.5247986902179197,0.9851870183203574,57.89415908226763,113.10071093236161
15864,22,7,2180.76,4,4,4,444,12,Loyal Customers,1.3290492494590782,0.9884672932497528,333.00270848162785,1641.1054138308814
15865,41,5,2241.42,4,4,4,444,12,Loyal Customers,0.5369586872955144,0.9836685998061944,402.1527783899356,803.7119025892586
15866,101,1,211.89,3,1,1,311,5,About to Sleep,0.35269177608074725,1.0,0.0,0.0
15867,5,31,8869.87,5,5,5,555,15,Champions,3.3744762091351146,0.9980367004758249,286.4103652432747,3601.5331524048866
15868,583,1,94.53,1,1,1,111,3,Hibernating,0.09088452063020412,1.0,0.0,0.0
15869,277,3,321.11,2,3,2,232,7,At Risk,0.18249656222148508,0.8463850725057873,185.67386659755863,125.72047361089103
15870,33,4,857.46,4,4,3,443,11,Loyal Customers,0.4522630781314117,0.9666017818689409,270.24217265457344,452.9504976975914
15871,437,1,33.099999999999994,1,1,1,111,3,Hibernating,0.1172155694457315,1.0,0.0,0.0
15872,15,4,729.25,5,4,3,543,12,Champions,0.3770946672339953,0.9700139384810984,336.2345977757416,470.65684799300504
15873,500,4,313.91999999999996,1,4,2,142,7,At Risk,0.06792846524273723,0.25762047735687205,171.86933221132244,43.23568782682853
15874,64,21,11284.76,3,5,5,355,13,Loyal Customers,1.8184846709355864,0.9878612076048124,719.9571785867017,4877.030733892775
15875,646,1,108.52,1,1,1,111,3,Hibernating,0.08285455053952313,1.0,0.0,0.0
15876,409,2,1449.1399999999999,1,2,4,124,7,Hibernating,0.13657393347406854,0.4703121337324409,874.3263846197102,441.7880582571431
15877,2,2,490.33,5,2,2,522,9,Potential Loyalists,1.691800099807354,0.9267981882059857,308.43734870954336,1884.5475607221674
15878,562,2,330.77,1,2,2,122,5,Hibernating,0.1177534563640119,0.630638019940421,148.1352204595479,64.79709048403197
15879,404,4,1137.8,2,4,3,243,9,At Risk,0.3339165789431299,0.7983921121580525,361.11782156014993,448.72468361545737
15880,369,1,329.03000000000003,2,1,2,212,5,Hibernating,0.13550531899854878,1.0,0.0,0.0
15881,312,5,501.39000000000004,2,4,2,242,8,At Risk,0.28444710441396454,0.5103474510164091,213.94952219433887,225.15793538962066
15882,199,8,1122.38,2,4,3,243,9,At Risk,0.609959955113067,0.950931272639399,195.70627096429268,444.489659746822
15883,2,2,396.48,5,2,2,522,9,Potential Loyalists,1.411582989013995,0.9258350627446482,310.4959196267891,1586.7859797139336
15884,432,2,244.60000000000002,1,2,1,121,4,Hibernating,0.14520223049923484,0.7805641270946182,14.037489062021855,7.57180211507132
15885,93,13,1921.82,3,5,4,354,12,Loyal Customers,1.4838981888538791,0.9789708748918348,151.56353156114744,837.6283191657805
15886,60,4,1052.8700000000001,3,4,3,343,10,Loyal Customers,0.34758882444063166,0.9639086676560324,417.4530949225423,538.952529566098
15887,407,3,1027.15,2,3,3,233,8,At Risk,0.25681087400523117,0.6659752239408591,322.4270698704826,307.38711959220825
15888,81,3,423.49,3,3,2,332,8,Need Attention,0.38791370805994724,0.9588978309339987,189.19346264187143,272.33749988947403
15889,157,8,1407.05,3,4,4,344,11,Loyal Customers,0.8366135823133197,0.9634848392302996,167.1627894187317,520.8743730052145
15890,395,5,535.65,2,4,2,242,8,At Risk,0.2721318503404457,0.7614869199201786,151.24329966863104,152.88453955752308
15891,227,1,509.13,2,1,2,212,5,Hibernating,0.20173801607918165,1.0,0.0,0.0
15892,669,1,128.2,1,1,1,111,3,Hibernating,0.0802656242684186,1.0,0.0,0.0
15893,482,1,305.28000000000003,1,1,2,112,4,Hibernating,0.10780208070484709,1.0,0.0,0.0
15894,253,2,257.6,2,2,1,221,5,Hibernating,0.25726405992948875,0.7495539373290261,133.8099887236554,127.13508988960663
15895,150,1,179.17,3,1,1,311,5,About to Sleep,0.2739145050136915,1.0,0.0,0.0
15897,194,2,208.59,2,2,1,221,5,Hibernating,0.22653585877028207,1.0,0.0,0.0
15898,1,25,4992.7,5,5,5,555,15,Champions,2.6811022423221598,0.9978810521230279,201.49870900442502,2013.1054616580864
15899,369,1,56.25,2,1,1,211,4,Hibernating,0.13581700847386274,1.0,0.0,0.0
15900,24,4,886.5699999999999,4,4,3,443,11,Loyal Customers,0.5144418804407449,0.9798804060219516,266.84061573173466,509.9958413663904
15901,17,6,667.89,5,4,3,543,12,Champions,0.8280469992480521,0.9883603716697499,97.6503073438768,300.52908842160446
15902,380,1,145.01,2,1,1,211,4,Hibernating,0.1321689089621538,1.0,0.0,0.0
15903,10,12,8939.84,5,5,5,555,15,Champions,1.3761529838626643,0.9949742418028272,822.4537251942377,4215.394405379002
15904,8,1,164.68,5,1,1,511,7,New Customers,,1.0,0.0,0.0
15905,543,1,114.69,1,1,1,111,3,Hibernating,0.09684416987153996,1.0,0.0,0.0
15906,20,10,2530.19,4,5,4,454,13,Loyal Customers,1.3267087265518058,0.9906656236418477,355.0099381047492,1748.868239997303
15907,4,3,881.87,5,3,3,533,11,Potential Loyalists,0.8445374965280257,0.9709313628494727,362.847361794644,1128.1881827377301
15908,491,2,758.62,1,2,3,123,6,Hibernating,0.09037736540494118,0.350034606689321,700.9947133876182,234.6687211206033
15909,174,1,191.94,3,1,1,311,5,About to Sleep,0.24642202406009986,1.0,0.0,0.0
15910,1,15,2661.17,5,5,4,554,14,Champions,1.7493533110956618,0.9965873644316807,185.40912519848152,1208.0599926046673
15911,624,8,1683.79,1,4,4,144,9,At Risk,0.0031225900100406573,0.004141765252625345,243.7808664771509,2.834904865595887
15912,178,9,1074.7,3,5,3,353,11,Loyal Customers,0.6151212787658644,0.9589778075447085,133.15933085612207,304.99165144045475
15913,534,1,6.300000000000001,1,1,1,111,3,Hibernating,0.0982944745211417,1.0,0.0,0.0
15914,378,2,205.99,2,2,1,221,5,Hibernating,0.1327632428396258,1.0,0.0,0.0
15915,402,1,364.24,2,1,2,212,5,Hibernating,0.12623549265081194,1.0,0.0,0.0
15916,16,13,3145.2400000000002,5,5,5,555,15,Champions,1.3147636192973298,0.9944565423895768,254.98424107462566,1248.9323509132373
15917,248,5,530.17,2,4,2,242,8,At Risk,0.3838644457849382,0.9353152455422327,151.17489475648023,215.97595093754853
15918,191,3,582.88,2,3,2,232,7,At Risk,0.3216113633698964,0.9362657824855272,185.08023239322034,221.17382825979982
15919,20,2,525.69,4,2,2,422,8,Potential Loyalists,0.317547958291393,0.9230637089279107,381.8072380483198,447.75470641297625
15920,154,8,565.19,3,4,2,342,9,Loyal Customers,0.5124092917012777,0.9655971540915653,116.91425386817228,223.01444889252872
